datetime,count
2011-01-06 06:00:00,27.372927
2011-01-06 07:00:00,61.4969
2011-01-06 08:00:00,213.20842
2011-01-06 09:00:00,106.66193
2011-01-06 10:00:00,46.499622
2011-01-06 11:00:00,27.654285
2011-01-06 12:00:00,44.090626
2011-01-06 13:00:00,46.02435
2011-01-06 14:00:00,51.329517
2011-01-06 15:00:00,49.088585
2011-01-06 16:00:00,95.14826
2011-01-06 17:00:00,211.9044
2011-01-06 18:00:00,194.05574
2011-01-06 19:00:00,124.02422
2011-01-06 20:00:00,64.13341
2011-01-06 21:00:00,51.379887
2011-01-06 22:00:00,43.584976
2011-01-06 23:00:00,27.808899
2011-01-07 00:00:00,15.241638
2011-01-07 01:00:00,4.059505
2011-01-07 02:00:00,1.1777978
2011-01-07 04:00:00,2.9972064
2011-01-07 05:00:00,0.07676697
2011-01-07 06:00:00,13.997802
2011-01-07 07:00:00,52.21849
2011-01-07 08:00:00,154.44302
2011-01-07 09:00:00,49.11472
2011-01-07 10:00:00,14.029575
2011-01-07 11:00:00,3.548736
2011-01-07 12:00:00,3.882442
2011-01-07 13:00:00,5.434905
2011-01-07 14:00:00,0.0
2011-01-07 15:00:00,12.911622
2011-01-07 16:00:00,0.0
2011-01-07 17:00:00,10.602664
2011-01-07 18:00:00,31.024916
2011-01-07 19:00:00,123.10629
2011-01-07 20:00:00,73.618614
2011-01-07 21:00:00,46.875885
2011-01-07 22:00:00,27.80034
2011-01-07 23:00:00,25.591375
2011-01-08 00:00:00,14.635432
2011-01-08 01:00:00,5.361663
2011-01-08 02:00:00,0.0
2011-01-08 03:00:00,0.3154635
2011-01-08 04:00:00,0.0
2011-01-08 05:00:00,5.9692893
2011-01-08 06:00:00,26.431889
2011-01-08 07:00:00,81.84574
2011-01-08 08:00:00,245.16438
2011-01-08 09:00:00,123.79425
2011-01-08 10:00:00,38.32419
2011-01-08 11:00:00,0.0
2011-01-08 12:00:00,15.290359
2011-01-08 13:00:00,0.0
2011-01-08 14:00:00,0.0
2011-01-08 15:00:00,11.048417
2011-01-08 16:00:00,35.007965
2011-01-08 17:00:00,160.77258
2011-01-08 18:00:00,130.80095
2011-01-08 19:00:00,136.99257
2011-01-08 20:00:00,85.16937
2011-01-08 21:00:00,58.676765
2011-01-08 22:00:00,31.625917
2011-01-08 23:00:00,34.792717
2011-01-09 00:00:00,20.841843
2011-01-09 01:00:00,5.4521747
2011-01-09 02:00:00,29.041925
2011-01-09 03:00:00,11.054971
2011-01-09 04:00:00,4.4224896
2011-01-09 05:00:00,6.0127397
2011-01-09 06:00:00,3.6584852
2011-01-09 07:00:00,0.0
2011-01-09 08:00:00,0.0
2011-01-09 09:00:00,22.936235
2011-01-09 10:00:00,77.122925
2011-01-09 11:00:00,97.23214
2011-01-09 12:00:00,123.21524
2011-01-09 13:00:00,104.13654
2011-01-09 14:00:00,107.61549
2011-01-09 15:00:00,92.59729
2011-01-09 16:00:00,88.09705
2011-01-09 17:00:00,76.221344
2011-01-09 18:00:00,42.74452
2011-01-09 19:00:00,41.56136
2011-01-09 20:00:00,32.6476
2011-01-09 21:00:00,37.60543
2011-01-09 22:00:00,37.207935
2011-01-09 23:00:00,39.084095
2011-01-10 00:00:00,36.42066
2011-01-10 01:00:00,36.57638
2011-01-10 02:00:00,29.176855
2011-01-10 03:00:00,10.560271
2011-01-10 04:00:00,3.3585021
2011-01-10 05:00:00,3.9035854
2011-01-10 06:00:00,13.664575
2011-01-10 07:00:00,3.1875772
2011-01-10 08:00:00,24.309149
2011-01-10 09:00:00,34.805115
2011-01-10 10:00:00,96.281296
2011-01-10 11:00:00,106.49348
2011-01-10 12:00:00,143.89618
2011-01-10 13:00:00,135.53435
2011-01-10 14:00:00,103.19877
2011-01-10 15:00:00,103.13414
2011-01-10 16:00:00,108.676765
2011-01-10 17:00:00,103.03684
2011-01-10 18:00:00,59.477283
2011-01-10 19:00:00,47.310226
2011-01-10 20:00:00,35.708385
2011-01-10 21:00:00,25.426435
2011-01-10 22:00:00,18.325531
2011-01-10 23:00:00,21.165031
2011-01-11 00:00:00,16.857069
2011-01-11 01:00:00,11.030829
2011-01-11 02:00:00,3.9811225
2011-01-11 05:00:00,14.599042
2011-01-11 06:00:00,25.66297
2011-01-11 07:00:00,84.12539
2011-01-11 08:00:00,180.37965
2011-01-11 09:00:00,121.03318
2011-01-11 10:00:00,20.991108
2011-01-11 11:00:00,15.958746
2011-01-11 12:00:00,32.407307
2011-01-11 13:00:00,31.64436
2011-01-11 14:00:00,39.12992
2011-01-11 15:00:00,35.104805
2011-01-11 16:00:00,69.121796
2011-01-11 17:00:00,165.83443
2011-01-11 18:00:00,182.40558
2011-01-11 19:00:00,105.778725
2011-01-11 20:00:00,56.710323
2011-01-11 21:00:00,73.82464
2011-01-11 22:00:00,9.564129
2011-01-11 23:00:00,3.6520286
2011-01-12 00:00:00,8.348641
2011-01-12 01:00:00,3.2939005
2011-01-12 02:00:00,28.939972
2011-01-12 05:00:00,0.0
2011-01-12 06:00:00,4.7520075
2011-01-12 07:00:00,0.0
2011-01-12 08:00:00,0.0
2011-01-12 09:00:00,23.917051
2011-01-12 10:00:00,72.61937
2011-01-12 11:00:00,102.82064
2011-01-12 12:00:00,107.72104
2011-01-12 13:00:00,135.94304
2011-01-12 14:00:00,145.66002
2011-01-12 15:00:00,127.65326
2011-01-12 16:00:00,153.34624
2011-01-12 17:00:00,149.18814
2011-01-12 18:00:00,130.7453
2011-01-12 19:00:00,99.90375
2011-01-12 20:00:00,72.89672
2011-01-12 21:00:00,54.95723
2011-01-12 22:00:00,55.98177
2011-01-12 23:00:00,17.716696
2011-01-13 00:00:00,22.131052
2011-01-13 01:00:00,34.692272
2011-01-13 02:00:00,25.4296
2011-01-13 03:00:00,0.0
2011-01-13 04:00:00,0.0
2011-01-13 05:00:00,0.0
2011-01-13 06:00:00,6.3727884
2011-01-13 07:00:00,0.0
2011-01-13 08:00:00,84.4488
2011-01-13 09:00:00,54.236732
2011-01-13 10:00:00,47.746655
2011-01-13 11:00:00,85.72811
2011-01-13 12:00:00,100.26427
2011-01-13 13:00:00,107.872826
2011-01-13 14:00:00,110.261635
2011-01-13 15:00:00,113.73478
2011-01-13 16:00:00,86.571625
2011-01-13 17:00:00,160.51408
2011-01-13 18:00:00,124.78769
2011-01-13 19:00:00,81.66085
2011-01-13 20:00:00,87.42549
2011-01-13 21:00:00,85.09893
2011-01-13 22:00:00,65.59438
2011-01-13 23:00:00,14.56495
2011-01-14 00:00:00,52.186836
2011-01-14 01:00:00,43.58351
2011-01-14 02:00:00,47.8438
2011-01-14 03:00:00,0.0
2011-01-14 05:00:00,4.271331
2011-01-14 06:00:00,23.964314
2011-01-14 07:00:00,72.50563
2011-01-14 08:00:00,210.22292
2011-01-14 09:00:00,121.878105
2011-01-14 10:00:00,42.307648
2011-01-14 11:00:00,52.753376
2011-01-14 12:00:00,52.103096
2011-01-14 13:00:00,49.77957
2011-01-14 14:00:00,41.501198
2011-01-14 15:00:00,45.73097
2011-01-14 16:00:00,72.98468
2011-01-14 17:00:00,153.18288
2011-01-14 18:00:00,175.57841
2011-01-14 19:00:00,113.892784
2011-01-14 20:00:00,67.56901
2011-01-14 21:00:00,51.234066
2011-01-14 22:00:00,32.871666
2011-01-14 23:00:00,20.681854
2011-01-15 00:00:00,11.893774
2011-01-15 01:00:00,2.781884
2011-01-15 02:00:00,0.0
2011-01-15 03:00:00,0.0
2011-01-15 04:00:00,4.256556
2011-01-15 05:00:00,6.4093304
2011-01-15 06:00:00,17.02186
2011-01-15 07:00:00,98.61125
2011-01-15 08:00:00,250.80841
2011-01-15 09:00:00,149.99832
2011-01-15 10:00:00,63.612747
2011-01-15 11:00:00,83.72138
2011-01-15 12:00:00,106.3911
2011-01-15 13:00:00,98.779526
2011-01-15 14:00:00,92.290474
2011-01-15 15:00:00,86.61055
2011-01-15 16:00:00,88.27644
2011-01-15 17:00:00,188.05627
2011-01-15 18:00:00,168.0606
2011-01-15 19:00:00,108.679665
2011-01-15 20:00:00,65.60797
2011-01-15 21:00:00,49.55587
2011-01-15 22:00:00,28.489466
2011-01-15 23:00:00,20.97016
2011-01-16 00:00:00,18.959661
2011-01-16 01:00:00,5.7151566
2011-01-16 02:00:00,0.0
2011-01-16 03:00:00,0.0
2011-01-16 04:00:00,0.06676002
2011-01-16 05:00:00,16.25468
2011-01-16 06:00:00,33.48861
2011-01-16 07:00:00,120.938774
2011-01-16 08:00:00,305.26297
2011-01-16 09:00:00,169.67433
2011-01-16 10:00:00,68.291504
2011-01-16 11:00:00,41.67011
2011-01-16 12:00:00,54.93654
2011-01-16 13:00:00,15.524699
2011-01-16 14:00:00,30.348925
2011-01-16 15:00:00,0.0
2011-01-16 16:00:00,23.571508
2011-01-16 17:00:00,134.19124
2011-01-16 18:00:00,119.78386
2011-01-16 19:00:00,102.09826
2011-01-16 20:00:00,56.136482
2011-01-16 21:00:00,77.22981
2011-01-16 22:00:00,66.94103
2011-01-16 23:00:00,50.901604
2011-01-17 00:00:00,9.780198
2011-01-17 01:00:00,7.4246836
2011-01-17 02:00:00,0.11266878
2011-01-17 03:00:00,6.617037
2011-01-17 04:00:00,12.3963175
2011-01-17 05:00:00,1.1648535
2011-01-17 06:00:00,89.350784
2011-01-17 07:00:00,124.01002
2011-01-17 08:00:00,266.07678
2011-01-17 09:00:00,175.03842
2011-01-17 10:00:00,32.60442
2011-01-17 11:00:00,63.880096
2011-01-17 12:00:00,42.349937
2011-01-17 13:00:00,61.496517
2011-01-17 14:00:00,44.300537
2011-01-17 15:00:00,51.771763
2011-01-17 16:00:00,71.25014
2011-01-17 17:00:00,145.28883
2011-01-17 18:00:00,163.42017
2011-01-17 19:00:00,44.736095
2011-01-17 20:00:00,44.248924
2011-01-17 21:00:00,42.91202
2011-01-17 22:00:00,33.549408
2011-01-17 23:00:00,13.010487
2011-01-18 12:00:00,119.86286
2011-01-18 13:00:00,110.46388
2011-01-18 14:00:00,80.19136
2011-01-18 15:00:00,83.49187
2011-01-18 16:00:00,110.15834
2011-01-18 17:00:00,69.99492
2011-01-18 18:00:00,60.85133
2011-01-18 19:00:00,66.61877
2011-01-18 20:00:00,54.711655
2011-01-18 21:00:00,65.566025
2011-01-18 22:00:00,33.809017
2011-01-18 23:00:00,37.389812
2011-01-19 00:00:00,50.639175
2011-01-19 01:00:00,37.683575
2011-01-19 02:00:00,20.200243
2011-01-19 04:00:00,2.546959
2011-01-19 05:00:00,3.3877547
2011-01-19 06:00:00,5.052859
2011-01-19 07:00:00,0.0
2011-01-19 08:00:00,1.4312749
2011-01-19 09:00:00,24.94881
2011-01-19 10:00:00,85.98282
2011-01-19 11:00:00,116.384895
2011-01-19 12:00:00,162.63141
2011-01-19 13:00:00,149.59708
2011-01-19 14:00:00,132.15004
2011-01-19 15:00:00,125.806175
2011-01-19 16:00:00,117.68626
2011-01-19 17:00:00,86.33658
2011-01-19 18:00:00,89.21836
2011-01-19 19:00:00,84.50823
2011-01-19 20:00:00,114.53077
2011-01-19 21:00:00,99.378174
2011-01-19 22:00:00,62.107166
2011-01-19 23:00:00,36.73386
2011-02-01 00:00:00,46.2084
2011-02-01 01:00:00,34.132298
2011-02-01 02:00:00,24.246918
2011-02-01 03:00:00,7.0176897
2011-02-01 05:00:00,0.0
2011-02-01 06:00:00,0.0
2011-02-01 07:00:00,0.0
2011-02-01 08:00:00,302.87238
2011-02-01 09:00:00,30.22867
2011-02-01 10:00:00,0.0
2011-02-01 11:00:00,48.435658
2011-02-01 12:00:00,64.17118
2011-02-01 13:00:00,67.654526
2011-02-01 14:00:00,8.539429
2011-02-01 15:00:00,36.980263
2011-02-01 16:00:00,165.70341
2011-02-01 17:00:00,350.72983
2011-02-01 18:00:00,353.12115
2011-02-01 19:00:00,53.483006
2011-02-01 20:00:00,51.028603
2011-02-01 21:00:00,38.779705
2011-02-01 22:00:00,32.13312
2011-02-01 23:00:00,0.0
2011-02-02 00:00:00,41.105522
2011-02-02 01:00:00,0.0
2011-02-02 02:00:00,0.0
2011-02-02 03:00:00,0.0
2011-02-02 04:00:00,13.409058
2011-02-02 05:00:00,0.0
2011-02-02 06:00:00,0.0
2011-02-02 07:00:00,0.0
2011-02-02 08:00:00,3.6250315
2011-02-02 09:00:00,28.535984
2011-02-02 10:00:00,83.18372
2011-02-02 11:00:00,93.56384
2011-02-02 12:00:00,103.28181
2011-02-02 13:00:00,100.98339
2011-02-02 14:00:00,104.343956
2011-02-02 15:00:00,114.328354
2011-02-02 16:00:00,133.4935
2011-02-02 17:00:00,144.48045
2011-02-02 18:00:00,87.18969
2011-02-02 19:00:00,65.38974
2011-02-02 20:00:00,53.37447
2011-02-02 21:00:00,79.23815
2011-02-02 22:00:00,55.238365
2011-02-02 23:00:00,14.034647
2011-02-03 00:00:00,44.897465
2011-02-03 01:00:00,46.924953
2011-02-03 02:00:00,28.363869
2011-02-03 03:00:00,3.4464302
2011-02-03 05:00:00,0.0
2011-02-03 06:00:00,0.49563512
2011-02-03 07:00:00,102.74389
2011-02-03 08:00:00,332.85596
2011-02-03 09:00:00,164.67798
2011-02-03 10:00:00,59.27896
2011-02-03 11:00:00,70.6558
2011-02-03 12:00:00,17.599915
2011-02-03 13:00:00,12.440108
2011-02-03 14:00:00,78.55781
2011-02-03 15:00:00,80.39078
2011-02-03 16:00:00,153.40445
2011-02-03 17:00:00,337.9384
2011-02-03 18:00:00,320.5589
2011-02-03 19:00:00,267.6719
2011-02-03 20:00:00,224.36084
2011-02-03 21:00:00,189.80234
2011-02-03 22:00:00,123.74898
2011-02-03 23:00:00,67.30816
2011-02-04 00:00:00,32.06205
2011-02-04 01:00:00,27.670483
2011-02-04 02:00:00,16.029974
2011-02-04 03:00:00,7.5609913
2011-02-04 05:00:00,29.793962
2011-02-04 06:00:00,105.58772
2011-02-04 07:00:00,272.19775
2011-02-04 08:00:00,366.1446
2011-02-04 09:00:00,178.66049
2011-02-04 10:00:00,88.047035
2011-02-04 11:00:00,106.756386
2011-02-04 12:00:00,118.50418
2011-02-04 13:00:00,102.51918
2011-02-04 14:00:00,136.77672
2011-02-04 15:00:00,117.78534
2011-02-04 16:00:00,101.01581
2011-02-04 17:00:00,351.01218
2011-02-04 18:00:00,344.36615
2011-02-04 19:00:00,251.3633
2011-02-04 20:00:00,184.14682
2011-02-04 21:00:00,144.2202
2011-02-04 22:00:00,104.5127
2011-02-04 23:00:00,80.530174
2011-02-05 00:00:00,29.109158
2011-02-05 01:00:00,13.032935
2011-02-05 02:00:00,0.0
2011-02-05 03:00:00,0.0
2011-02-05 04:00:00,0.0
2011-02-05 05:00:00,0.0
2011-02-05 06:00:00,68.38655
2011-02-05 07:00:00,122.63388
2011-02-05 08:00:00,231.51338
2011-02-05 09:00:00,71.98886
2011-02-05 10:00:00,71.271324
2011-02-05 11:00:00,1.1255985
2011-02-05 12:00:00,78.050514
2011-02-05 13:00:00,69.31542
2011-02-05 14:00:00,85.60982
2011-02-05 15:00:00,93.50582
2011-02-05 16:00:00,108.81402
2011-02-05 17:00:00,293.88535
2011-02-05 18:00:00,248.68172
2011-02-05 19:00:00,169.07686
2011-02-05 20:00:00,79.50357
2011-02-05 21:00:00,85.32703
2011-02-05 22:00:00,90.17214
2011-02-05 23:00:00,54.002686
2011-02-06 00:00:00,30.542326
2011-02-06 01:00:00,20.243376
2011-02-06 02:00:00,0.0
2011-02-06 03:00:00,0.0
2011-02-06 04:00:00,8.906902
2011-02-06 05:00:00,20.2898
2011-02-06 06:00:00,48.384388
2011-02-06 07:00:00,152.33202
2011-02-06 08:00:00,332.937
2011-02-06 09:00:00,172.2195
2011-02-06 10:00:00,66.95265
2011-02-06 11:00:00,73.47162
2011-02-06 12:00:00,94.606476
2011-02-06 13:00:00,0.0
2011-02-06 14:00:00,0.0
2011-02-06 15:00:00,85.925934
2011-02-06 16:00:00,95.408775
2011-02-06 17:00:00,265.6038
2011-02-06 18:00:00,259.07266
2011-02-06 19:00:00,200.50005
2011-02-06 20:00:00,98.74438
2011-02-06 21:00:00,71.789085
2011-02-06 22:00:00,83.079254
2011-02-06 23:00:00,40.78751
2011-02-07 00:00:00,13.450175
2011-02-07 01:00:00,0.0
2011-02-07 02:00:00,0.0
2011-02-07 03:00:00,0.0
2011-02-07 04:00:00,0.0
2011-02-07 05:00:00,6.4142127
2011-02-07 06:00:00,54.28161
2011-02-07 07:00:00,162.68257
2011-02-07 08:00:00,317.01617
2011-02-07 09:00:00,167.0388
2011-02-07 10:00:00,87.67649
2011-02-07 11:00:00,93.61658
2011-02-07 12:00:00,97.06359
2011-02-07 13:00:00,105.15795
2011-02-07 14:00:00,91.72085
2011-02-07 15:00:00,99.48048
2011-02-07 16:00:00,141.29993
2011-02-07 17:00:00,276.35956
2011-02-07 18:00:00,293.95505
2011-02-07 19:00:00,199.81891
2011-02-07 20:00:00,87.8986
2011-02-07 21:00:00,92.76358
2011-02-07 22:00:00,78.87585
2011-02-07 23:00:00,46.384106
2011-02-08 00:00:00,14.247174
2011-02-08 01:00:00,14.767375
2011-02-08 02:00:00,5.864752
2011-02-08 03:00:00,5.356821
2011-02-08 04:00:00,3.6239855
2011-02-08 05:00:00,13.999819
2011-02-08 06:00:00,2.4048855
2011-02-08 07:00:00,20.771778
2011-02-08 08:00:00,33.115677
2011-02-08 09:00:00,85.88163
2011-02-08 10:00:00,152.70836
2011-02-08 11:00:00,158.91905
2011-02-08 12:00:00,193.35034
2011-02-08 13:00:00,188.05025
2011-02-08 14:00:00,188.0492
2011-02-08 15:00:00,188.65985
2011-02-08 16:00:00,196.99881
2011-02-08 17:00:00,157.88019
2011-02-08 18:00:00,128.83473
2011-02-08 19:00:00,104.53321
2011-02-08 20:00:00,47.98645
2011-02-08 21:00:00,46.784
2011-02-08 22:00:00,76.07055
2011-02-08 23:00:00,32.346233
2011-02-09 00:00:00,61.47421
2011-02-09 01:00:00,28.471718
2011-02-09 02:00:00,22.533024
2011-02-09 03:00:00,15.29276
2011-02-09 05:00:00,0.0
2011-02-09 06:00:00,6.869445
2011-02-09 07:00:00,8.826794
2011-02-09 08:00:00,33.44339
2011-02-09 09:00:00,21.55096
2011-02-09 10:00:00,90.87607
2011-02-09 11:00:00,70.86161
2011-02-09 12:00:00,131.89218
2011-02-09 13:00:00,122.744736
2011-02-09 14:00:00,168.74512
2011-02-09 15:00:00,175.7939
2011-02-09 16:00:00,179.78804
2011-02-09 17:00:00,167.95212
2011-02-09 18:00:00,131.89343
2011-02-09 19:00:00,107.93828
2011-02-09 20:00:00,52.28836
2011-02-09 21:00:00,48.543858
2011-02-09 22:00:00,43.21969
2011-02-09 23:00:00,20.739897
2011-02-10 00:00:00,50.472603
2011-02-10 01:00:00,28.073462
2011-02-10 02:00:00,16.44406
2011-02-10 04:00:00,0.0
2011-02-10 05:00:00,0.0
2011-02-10 06:00:00,1.6002203
2011-02-10 07:00:00,165.99496
2011-02-10 08:00:00,304.05698
2011-02-10 09:00:00,172.75089
2011-02-10 10:00:00,84.99332
2011-02-10 11:00:00,97.53411
2011-02-10 12:00:00,110.85764
2011-02-10 13:00:00,116.69579
2011-02-10 14:00:00,118.218254
2011-02-10 15:00:00,133.25056
2011-02-10 16:00:00,144.2671
2011-02-10 17:00:00,282.08005
2011-02-10 18:00:00,277.15234
2011-02-10 19:00:00,154.08644
2011-02-10 20:00:00,60.028103
2011-02-10 21:00:00,68.00006
2011-02-10 22:00:00,62.721577
2011-02-10 23:00:00,45.02602
2011-02-11 00:00:00,0.0
2011-02-11 01:00:00,0.0
2011-02-11 02:00:00,0.0
2011-02-11 05:00:00,4.7831817
2011-02-11 06:00:00,33.816532
2011-02-11 07:00:00,161.89015
2011-02-11 08:00:00,300.65753
2011-02-11 09:00:00,188.07884
2011-02-11 10:00:00,93.416985
2011-02-11 11:00:00,106.24768
2011-02-11 12:00:00,127.66071
2011-02-11 13:00:00,129.3258
2011-02-11 14:00:00,116.73648
2011-02-11 15:00:00,122.20765
2011-02-11 16:00:00,146.60133
2011-02-11 17:00:00,250.07475
2011-02-11 18:00:00,256.4604
2011-02-11 19:00:00,136.33989
2011-02-11 20:00:00,72.45576
2011-02-11 21:00:00,74.28691
2011-02-11 22:00:00,54.199123
2011-02-11 23:00:00,10.046919
2011-02-12 00:00:00,22.461287
2011-02-12 01:00:00,11.284882
2011-02-12 02:00:00,40.397633
2011-02-12 03:00:00,0.0
2011-02-12 04:00:00,41.07259
2011-02-12 05:00:00,2.374826
2011-02-12 06:00:00,50.65482
2011-02-12 07:00:00,176.66243
2011-02-12 08:00:00,352.63306
2011-02-12 09:00:00,181.47519
2011-02-12 10:00:00,75.660255
2011-02-12 11:00:00,101.1137
2011-02-12 12:00:00,128.61656
2011-02-12 13:00:00,118.4185
2011-02-12 14:00:00,119.82462
2011-02-12 15:00:00,132.29744
2011-02-12 16:00:00,165.87035
2011-02-12 17:00:00,335.95587
2011-02-12 18:00:00,310.93497
2011-02-12 19:00:00,208.03813
2011-02-12 20:00:00,101.49611
2011-02-12 21:00:00,88.92318
2011-02-12 22:00:00,64.62158
2011-02-12 23:00:00,5.4561553
2011-02-13 00:00:00,10.799258
2011-02-13 01:00:00,0.0
2011-02-13 02:00:00,0.0
2011-02-13 03:00:00,0.0
2011-02-13 04:00:00,0.0
2011-02-13 06:00:00,55.771164
2011-02-13 07:00:00,71.155396
2011-02-13 08:00:00,186.22026
2011-02-13 09:00:00,52.619396
2011-02-13 10:00:00,0.0
2011-02-13 11:00:00,0.0
2011-02-13 12:00:00,8.325987
2011-02-13 13:00:00,23.09901
2011-02-13 14:00:00,0.0
2011-02-13 15:00:00,15.526475
2011-02-13 16:00:00,29.644875
2011-02-13 17:00:00,203.2433
2011-02-13 18:00:00,122.80123
2011-02-13 19:00:00,93.82813
2011-02-13 20:00:00,21.215708
2011-02-13 21:00:00,31.022985
2011-02-13 22:00:00,48.34388
2011-02-13 23:00:00,28.386889
2011-02-14 00:00:00,8.173324
2011-02-14 01:00:00,1.1499313
2011-02-14 02:00:00,0.0
2011-02-14 03:00:00,0.59581935
2011-02-14 04:00:00,0.0
2011-02-14 05:00:00,0.0
2011-02-14 06:00:00,50.517273
2011-02-14 07:00:00,92.446976
2011-02-14 08:00:00,183.6581
2011-02-14 09:00:00,206.70433
2011-02-14 10:00:00,72.96879
2011-02-14 11:00:00,92.889656
2011-02-14 12:00:00,129.15485
2011-02-14 13:00:00,122.575134
2011-02-14 14:00:00,71.61096
2011-02-14 15:00:00,115.42763
2011-02-14 16:00:00,158.85591
2011-02-14 17:00:00,436.6389
2011-02-14 18:00:00,520.52325
2011-02-14 19:00:00,355.06464
2011-02-14 20:00:00,250.43958
2011-02-14 21:00:00,205.07933
2011-02-14 22:00:00,132.8582
2011-02-14 23:00:00,18.23129
2011-02-15 00:00:00,42.20948
2011-02-15 01:00:00,17.279392
2011-02-15 02:00:00,17.27269
2011-02-15 04:00:00,12.363418
2011-02-15 05:00:00,69.2836
2011-02-15 06:00:00,108.800705
2011-02-15 07:00:00,300.4683
2011-02-15 08:00:00,403.90887
2011-02-15 09:00:00,194.62796
2011-02-15 10:00:00,154.08467
2011-02-15 11:00:00,134.73468
2011-02-15 12:00:00,169.59247
2011-02-15 13:00:00,79.9231
2011-02-15 14:00:00,105.54745
2011-02-15 15:00:00,64.549
2011-02-15 16:00:00,111.77273
2011-02-15 17:00:00,269.58514
2011-02-15 18:00:00,220.54817
2011-02-15 19:00:00,208.23308
